timestamp,ecg,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,status_ecg,status_imu
16:20:37.690,-0.3863,131.74,-2.94,8.28,-7.48,0.03,0.08,NORMAL,NORMAL
16:20:37.791,-0.4796,132.53,-2.32,8.81,-6.53,-0.06,-2.68,NORMAL,NORMAL
16:20:37.892,-0.5033,133.22,1.06,10.90,-5.57,1.60,0.68,NORMAL,NORMAL
16:20:37.993,-0.3884,133.79,4.13,10.93,-4.60,0.21,-0.62,NORMAL,NORMAL
16:20:38.094,-0.3325,134.26,-1.24,10.14,-3.61,-0.15,-0.40,NORMAL,NORMAL
16:20:38.194,-0.2882,134.61,-1.81,11.15,-2.62,1.16,-0.69,NORMAL,NORMAL
16:20:38.295,-0.0847,134.85,0.59,9.69,-1.62,0.32,0.82,NORMAL,NORMAL
16:20:38.396,-0.0022,134.98,-0.79,11.47,-0.61,-0.18,-0.84,NORMAL,NORMAL
16:20:38.496,0.3436,134.99,1.81,10.36,0.40,1.00,0.32,NORMAL,NORMAL
16:20:38.597,0.8275,134.89,-0.25,8.35,1.41,-0.23,-0.36,NORMAL,NORMAL
16:20:38.698,0.7086,134.67,-3.18,9.06,2.41,-0.90,-0.64,NORMAL,NORMAL
16:20:38.799,0.5286,134.34,-1.32,9.64,3.40,-0.05,-1.29,NORMAL,NORMAL
16:20:38.900,0.3058,133.90,0.74,10.32,4.39,0.98,0.44,NORMAL,NORMAL
16:20:39.000,0.1551,1.65,-1.21,9.67,5.37,1.53,-1.54,NORMAL,NORMAL
16:20:39.101,-0.1291,2.32,-2.22,9.14,6.34,-0.15,-0.69,NORMAL,NORMAL
16:20:39.202,-0.2470,3.09,-0.32,10.56,7.28,0.62,-0.26,NORMAL,NORMAL
16:20:39.303,-0.5057,3.97,2.55,9.81,8.21,0.29,1.19,NORMAL,NORMAL
16:20:39.404,-0.5549,4.95,-0.37,9.26,9.12,-0.15,-0.36,NORMAL,NORMAL
16:20:39.505,-0.3491,6.04,-0.50,8.92,10.01,-2.15,-0.94,NORMAL,NORMAL
16:20:39.605,-0.1159,7.22,1.29,9.61,10.87,-0.44,-0.40,NORMAL,NORMAL
16:20:39.706,0.3707,8.50,-1.99,10.23,11.70,-1.37,0.80,NORMAL,NORMAL
16:20:39.807,0.7000,9.87,-1.99,9.93,12.50,-0.38,-0.18,NORMAL,NORMAL
16:20:39.908,0.4862,11.34,-0.20,10.38,13.27,0.22,-0.78,NORMAL,NORMAL
16:20:40.008,0.1567,12.88,-2.15,10.78,14.01,-1.14,0.30,NORMAL,NORMAL
16:20:40.109,-0.2089,14.50,-2.05,8.75,14.71,-0.81,0.09,NORMAL,NORMAL
16:20:40.210,-0.3561,16.21,-3.16,9.45,15.37,2.32,-0.54,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:40.311,-0.5351,18.00,2.48,10.43,16.00,-0.07,0.51,NORMAL,NORMAL
16:20:40.412,-0.0702,19.84,-0.41,10.17,16.58,-0.83,-0.34,NORMAL,NORMAL
16:20:40.513,0.4408,21.76,-2.49,9.67,17.13,1.46,-0.32,NORMAL,NORMAL
16:20:40.614,0.5337,23.73,0.33,9.07,17.63,0.19,-0.33,NORMAL,NORMAL
16:20:40.714,0.1500,25.75,-0.96,11.89,18.08,-0.32,-2.63,NORMAL,NORMAL
16:20:40.815,-0.2718,27.82,1.09,10.46,18.49,-0.68,-1.11,NORMAL,NORMAL
16:20:40.916,-0.4048,29.94,0.87,10.24,18.85,1.57,-0.35,NORMAL,NORMAL
16:20:41.016,-0.1654,102.91,-1.32,9.57,19.16,-1.33,0.18,NORMAL,NORMAL
16:20:41.117,0.3079,100.72,1.78,11.20,19.42,1.40,-0.55,NORMAL,NORMAL
16:20:41.218,0.5014,98.51,3.24,9.97,19.64,-1.03,-1.82,NORMAL,NORMAL
16:20:41.318,0.1090,96.27,-1.49,10.07,19.80,0.62,-0.03,NORMAL,NORMAL
16:20:41.419,-0.5699,94.02,-2.43,8.87,19.92,0.34,-0.04,NORMAL,NORMAL
16:20:41.520,-0.3482,91.75,2.17,10.06,19.98,0.43,-0.45,NORMAL,NORMAL
16:20:41.621,0.2655,89.49,0.95,9.51,20.00,-1.00,2.25,NORMAL,NORMAL
16:20:41.722,0.4490,87.22,-0.76,10.32,19.96,0.65,-2.50,NORMAL,NORMAL
16:20:41.822,0.0073,84.97,-2.57,9.82,19.87,0.79,1.61,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:41.923,-0.5232,82.72,-0.85,10.03,19.74,-0.03,0.50,NORMAL,NORMAL
16:20:42.024,0.0506,80.50,-4.02,9.26,19.55,0.08,-1.54,NORMAL,NORMAL
16:20:42.125,0.5101,78.29,0.70,10.24,19.31,0.75,0.84,NORMAL,NORMAL
16:20:42.226,0.1019,76.11,-2.31,9.91,19.02,-0.21,0.41,NORMAL,NORMAL
16:20:42.326,-0.5038,73.98,-1.54,10.44,18.69,-0.29,-0.03,NORMAL,NORMAL
16:20:42.428,0.0930,71.87,0.58,9.18,18.30,0.24,-0.02,NORMAL,NORMAL
16:20:42.528,0.4256,69.82,-1.08,9.15,17.88,-1.00,-2.31,NORMAL,NORMAL
16:20:42.629,-0.2667,67.81,2.50,7.96,17.40,0.72,-0.47,NORMAL,NORMAL
16:20:42.730,-0.3690,65.87,-0.06,9.97,16.88,-0.41,1.66,NORMAL,NORMAL
16:20:42.831,0.5980,63.99,2.16,9.98,16.32,2.11,-1.25,NORMAL,NORMAL
16:20:42.932,0.1233,62.17,-0.55,11.70,15.72,-0.08,0.70,NORMAL,NORMAL
16:20:43.033,-0.3942,74.58,-0.25,9.07,15.07,0.48,0.07,NORMAL,NORMAL
16:20:43.134,0.1015,76.25,1.52,9.29,14.39,1.52,-0.83,NORMAL,NORMAL
16:20:43.235,0.4677,77.85,-0.58,9.54,13.67,0.67,1.46,NORMAL,NORMAL
16:20:43.335,-0.5000,79.35,1.30,10.54,12.92,0.53,-0.21,NORMAL,NORMAL
16:20:43.436,0.1148,80.78,-4.12,8.67,12.13,-0.13,0.65,NORMAL,NORMAL
16:20:43.537,0.3570,82.11,1.86,11.53,11.31,-0.50,1.38,NORMAL,NORMAL
16:20:43.638,-0.5643,83.34,-0.99,10.12,10.47,-0.44,-0.00,NORMAL,NORMAL
16:20:43.739,0.2973,84.48,5.47,11.12,9.60,1.25,-0.05,NORMAL,RED_FLAG_FATIGUE
16:20:43.839,0.1592,85.51,0.19,9.50,8.70,-1.16,-1.25,NORMAL,NORMAL
16:20:43.940,-0.3810,86.45,0.83,9.17,7.79,0.28,-0.97,NORMAL,NORMAL
16:20:44.040,0.6390,87.28,-0.94,9.17,6.85,1.40,-0.38,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:44.141,-0.4551,88.00,0.04,10.98,5.90,1.28,0.10,NORMAL,NORMAL
16:20:44.242,0.0478,88.61,0.72,8.66,4.93,2.16,-0.86,NORMAL,NORMAL
16:20:44.343,0.1530,89.12,-2.58,10.48,3.94,0.57,0.14,NORMAL,NORMAL
16:20:44.444,-0.3552,89.51,-0.18,9.55,2.95,-0.51,0.58,NORMAL,NORMAL
16:20:44.544,0.4769,89.79,1.03,10.40,1.95,-0.65,0.52,NORMAL,NORMAL
16:20:44.646,-0.4424,89.95,-3.45,9.33,0.94,-1.13,-1.22,NORMAL,NORMAL
16:20:44.746,1.0638,90.00,3.64,9.82,-0.07,0.28,0.64,NORMAL,NORMAL
16:20:44.847,-0.3884,89.93,-1.15,8.99,-1.08,0.93,-0.37,NORMAL,NORMAL
16:20:44.948,0.3886,89.76,-0.19,9.21,-2.08,1.20,0.29,NORMAL,NORMAL
16:20:45.049,-0.1653,45.54,-2.48,11.72,-3.08,0.09,0.40,NORMAL,NORMAL
16:20:45.151,0.2098,45.95,2.44,10.72,-4.08,1.41,-2.05,NORMAL,NORMAL
16:20:45.252,-0.0864,46.47,2.32,9.21,-5.06,-0.83,-0.43,NORMAL,NORMAL
16:20:45.353,0.1165,47.10,0.57,9.27,-6.03,-0.60,-0.07,NORMAL,NORMAL
16:20:45.454,-0.2140,47.84,1.49,9.28,-6.99,1.05,0.47,NORMAL,NORMAL
16:20:45.554,0.1902,48.68,2.90,9.20,-7.92,-0.05,-0.30,NORMAL,NORMAL
16:20:45.655,-0.3517,49.63,-1.14,9.80,-8.83,-0.79,-1.31,NORMAL,NORMAL
16:20:45.755,1.2888,50.68,-2.98,10.99,-9.72,-0.37,-0.13,NORMAL,NORMAL
16:20:45.856,-0.5507,51.83,1.21,12.15,-10.59,-0.03,-1.55,NORMAL,NORMAL
16:20:45.957,0.4998,53.08,0.99,9.77,-11.43,-1.36,0.89,NORMAL,NORMAL
16:20:46.057,-0.4904,54.42,0.83,10.08,-12.24,-0.49,-2.05,NORMAL,NORMAL
16:20:46.159,0.1500,55.87,-0.14,9.28,-13.04,0.89,1.51,NORMAL,NORMAL
16:20:46.260,0.0316,57.39,2.44,9.66,-13.78,0.68,-2.44,NORMAL,NORMAL
16:20:46.361,-0.2530,58.99,2.65,8.55,-14.49,0.10,2.48,NORMAL,NORMAL
16:20:46.462,0.5299,60.68,1.77,9.41,-15.17,-1.45,-0.65,NORMAL,NORMAL
16:20:46.563,-0.4556,62.44,-0.87,9.91,-15.81,0.20,2.17,NORMAL,NORMAL
16:20:46.663,0.1376,64.26,2.17,9.69,-16.40,0.74,-0.24,NORMAL,NORMAL
16:20:46.764,0.2328,66.15,-4.40,8.99,-16.96,-0.02,-0.95,NORMAL,NORMAL
16:20:46.865,-0.6415,68.10,-1.41,10.44,-17.47,-0.74,-1.08,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:46.966,0.1536,70.11,-0.55,9.35,-17.94,0.86,0.42,NORMAL,NORMAL
16:20:47.066,0.2243,62.84,0.70,8.42,-18.36,-1.03,-1.85,NORMAL,NORMAL
16:20:47.167,-0.6117,60.73,3.15,10.12,-18.74,-1.19,-0.90,NORMAL,NORMAL
16:20:47.268,0.0564,58.58,0.08,9.59,-19.07,-1.01,-0.04,NORMAL,NORMAL
16:20:47.369,1.1901,56.40,2.58,10.20,-19.35,0.76,-0.01,NORMAL,NORMAL
16:20:47.470,-0.3405,54.20,3.17,10.40,-19.58,1.03,-1.46,NORMAL,NORMAL
16:20:47.571,-0.2769,51.97,1.40,11.47,-19.76,2.25,1.91,NORMAL,NORMAL
16:20:47.671,0.5200,49.72,-1.25,11.17,-19.89,-1.39,0.46,NORMAL,NORMAL
16:20:47.772,0.1582,47.46,1.87,10.41,-19.97,-1.16,-0.01,NORMAL,NORMAL
16:20:47.873,-0.4868,45.20,0.95,10.03,-20.00,0.59,0.32,NORMAL,NORMAL
16:20:47.974,-0.3750,42.92,-3.24,11.72,-19.98,0.98,-0.36,NORMAL,NORMAL
16:20:48.075,0.3566,40.66,-0.94,9.02,-19.91,1.94,-0.08,NORMAL,NORMAL
16:20:48.175,1.2849,38.41,-1.97,8.45,-19.78,-0.48,1.08,NORMAL,NORMAL
16:20:48.276,-0.1273,36.18,-1.74,10.28,-19.61,-1.48,0.76,NORMAL,NORMAL
16:20:48.377,-0.4759,33.97,-3.13,11.04,-19.39,-1.22,0.17,NORMAL,NORMAL
16:20:48.477,-0.2020,31.79,1.28,9.82,-19.12,0.80,0.58,NORMAL,NORMAL
16:20:48.578,0.2724,29.64,0.00,8.61,-18.80,-1.17,-0.32,NORMAL,NORMAL
16:20:48.679,0.5161,27.53,-1.42,8.98,-18.43,1.04,0.00,NORMAL,NORMAL
16:20:48.779,0.3336,25.47,-0.12,9.72,-18.02,-1.29,1.93,NORMAL,NORMAL
16:20:48.880,-0.1387,23.45,1.46,11.20,-17.56,0.91,-2.45,NORMAL,NORMAL
16:20:48.981,-0.3842,21.49,1.02,11.38,-17.05,0.48,-1.31,NORMAL,NORMAL
16:20:49.082,-0.4844,115.42,0.86,9.65,-16.50,0.09,-0.17,NORMAL,NORMAL
16:20:49.183,-0.2681,117.26,-0.90,9.09,-15.91,-0.31,-0.64,NORMAL,NORMAL
16:20:49.283,-0.1310,119.02,-1.27,11.99,-15.28,-0.01,-1.22,NORMAL,NORMAL
16:20:49.384,0.2081,120.72,2.61,8.91,-14.61,-1.75,-0.93,NORMAL,NORMAL
16:20:49.485,0.3308,122.34,0.79,11.16,-13.91,-0.55,-0.21,NORMAL,NORMAL
16:20:49.586,0.4522,123.88,-0.28,10.53,-13.16,1.63,-1.51,NORMAL,NORMAL
16:20:49.687,0.4843,125.33,1.01,7.99,-12.39,0.47,0.93,NORMAL,NORMAL
16:20:49.788,0.4964,126.69,1.90,10.52,-11.58,-0.62,-1.47,NORMAL,NORMAL
16:20:49.889,0.4488,127.96,0.03,12.88,-10.74,0.11,0.70,NORMAL,NORMAL
16:20:49.990,0.6218,129.13,1.83,9.25,-9.88,2.36,1.27,NORMAL,NORMAL
16:20:50.091,0.6087,130.20,-0.04,9.29,-8.99,-1.37,-1.05,NORMAL,NORMAL
16:20:50.191,0.5200,131.17,-1.05,9.84,-8.08,0.58,-1.51,NORMAL,NORMAL
16:20:50.292,0.5356,132.03,0.23,10.72,-7.15,-0.84,0.60,NORMAL,NORMAL
16:20:50.393,0.4419,132.79,0.30,7.31,-6.19,0.28,0.80,NORMAL,NORMAL
16:20:50.494,0.5603,133.44,-0.13,9.47,-5.22,0.77,-0.47,NORMAL,NORMAL
16:20:50.595,0.4311,133.97,1.42,9.11,-4.25,-0.66,0.26,NORMAL,NORMAL
16:20:50.696,0.1823,134.40,-2.03,10.07,-3.26,0.46,1.10,NORMAL,NORMAL
16:20:50.796,-0.0476,134.71,0.05,11.70,-2.26,0.02,-0.20,NORMAL,NORMAL
16:20:50.897,-0.2990,134.91,-4.91,10.22,-1.26,0.91,-0.34,NORMAL,NORMAL
16:20:50.998,-0.4368,135.00,5.69,9.27,-0.25,-0.44,0.19,NORMAL,RED_FLAG_FATIGUE
16:20:51.098,-0.5365,0.03,-2.26,10.03,0.75,0.96,-0.55,NORMAL,NORMAL
16:20:51.199,-0.2420,0.17,-0.59,11.87,1.76,0.14,1.06,NORMAL,NORMAL
16:20:51.300,0.1859,0.43,2.32,9.61,2.76,-0.97,-0.68,NORMAL,NORMAL
16:20:51.401,0.4312,0.80,0.28,10.45,3.75,-1.10,0.59,NORMAL,NORMAL
16:20:51.501,0.3213,1.28,1.15,10.32,4.74,0.25,0.87,NORMAL,NORMAL
16:20:51.602,-0.1141,1.87,-3.51,10.07,5.71,-0.14,-1.59,NORMAL,NORMAL
16:20:51.702,-0.5119,2.57,2.96,10.57,6.66,-0.21,0.99,NORMAL,NORMAL
16:20:51.803,-0.2560,3.38,0.10,9.19,7.60,-2.28,0.54,NORMAL,NORMAL
16:20:51.904,0.5114,4.30,-2.82,8.65,8.53,0.43,-0.31,NORMAL,NORMAL
16:20:52.005,0.4407,5.32,-1.92,11.55,9.43,1.78,-1.13,NORMAL,NORMAL
16:20:52.106,-0.2489,6.44,-2.06,10.46,10.31,1.35,1.37,NORMAL,NORMAL
16:20:52.207,-0.4711,7.65,2.11,10.11,11.16,-0.31,-1.33,NORMAL,NORMAL
16:20:52.307,0.1035,8.96,2.10,10.70,11.98,0.02,0.22,NORMAL,NORMAL
16:20:52.408,0.4716,10.37,-0.89,10.89,12.77,0.47,-0.82,NORMAL,NORMAL
16:20:52.509,-0.2009,11.87,-2.24,9.45,13.53,0.72,-0.38,NORMAL,NORMAL
16:20:52.610,-0.4116,13.44,-0.16,8.81,14.26,0.86,-0.16,NORMAL,NORMAL
16:20:52.711,1.1843,15.10,2.44,9.20,14.95,-0.38,0.69,NORMAL,NORMAL
16:20:52.812,0.1467,16.83,0.16,12.15,15.60,-0.18,0.48,NORMAL,NORMAL
16:20:52.912,-0.4569,18.63,-1.83,9.03,16.21,1.09,-1.58,NORMAL,NORMAL
16:20:53.013,0.4787,20.50,0.53,9.22,16.78,-0.18,-2.12,NORMAL,NORMAL
16:20:53.114,0.1002,112.56,-2.60,9.90,17.30,1.19,-0.10,NORMAL,NORMAL
16:20:53.215,-0.4844,110.57,-1.93,9.32,17.79,-0.98,0.61,NORMAL,NORMAL
16:20:53.316,1.2050,108.53,-0.62,10.94,18.23,0.70,-1.06,NORMAL,NORMAL
16:20:53.417,-0.1035,106.43,-4.61,10.67,18.62,0.25,-1.13,NORMAL,NORMAL
16:20:53.518,-0.2120,104.30,1.18,11.47,18.96,-0.37,1.62,NORMAL,NORMAL
16:20:53.618,0.4266,102.14,-0.30,10.08,19.26,2.85,-1.35,NORMAL,NORMAL
16:20:53.719,-0.5212,99.94,-4.47,10.50,19.51,0.79,1.01,NORMAL,NORMAL
16:20:53.820,0.9985,97.72,-1.06,8.88,19.70,1.29,-0.24,NORMAL,NORMAL
16:20:53.921,-0.2603,95.46,-1.58,11.07,19.85,0.38,-3.06,NORMAL,NORMAL
16:20:54.022,0.1327,93.20,0.12,9.85,19.95,0.03,0.49,NORMAL,NORMAL
16:20:54.123,-0.0002,90.94,-1.36,8.99,20.00,-0.74,-0.42,NORMAL,NORMAL
16:20:54.223,-0.1863,88.67,2.14,10.43,19.99,-1.98,-1.44,NORMAL,NORMAL
16:20:54.324,0.2070,86.41,0.47,9.69,19.94,-1.41,1.22,NORMAL,NORMAL
16:20:54.425,-0.2211,84.15,-0.85,9.45,19.83,-0.48,0.86,NORMAL,NORMAL
16:20:54.526,0.3249,81.91,1.04,9.19,19.67,0.95,-2.13,NORMAL,NORMAL
16:20:54.627,-0.2309,79.69,-2.89,10.43,19.47,2.45,0.31,NORMAL,NORMAL
16:20:54.728,0.2707,77.50,3.31,11.46,19.21,-0.00,-1.99,NORMAL,NORMAL
16:20:54.828,-0.1533,75.33,1.51,8.83,18.91,-0.75,-0.16,NORMAL,NORMAL
16:20:54.929,0.0561,73.21,1.53,10.16,18.56,-0.61,-1.39,NORMAL,NORMAL
16:20:55.030,0.0828,71.13,1.67,10.02,18.16,0.16,0.81,NORMAL,NORMAL
16:20:55.131,-0.3043,65.90,-2.30,10.48,17.71,0.51,0.89,NORMAL,NORMAL
16:20:55.232,1.1788,67.88,1.06,10.24,17.22,1.51,-0.13,NORMAL,NORMAL
16:20:55.332,-0.4684,69.81,2.17,9.00,16.69,0.83,0.13,NORMAL,NORMAL
16:20:55.434,0.4060,71.68,-2.65,9.60,16.11,0.92,-0.42,NORMAL,NORMAL
16:20:55.534,-0.2427,73.47,0.38,7.58,15.49,-0.19,0.31,NORMAL,NORMAL
16:20:55.635,-0.3455,75.19,-2.27,8.39,14.83,-1.42,0.23,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:55.736,0.9704,76.83,-2.44,8.54,14.14,2.43,0.20,NORMAL,NORMAL
16:20:55.836,-0.4321,78.38,-2.58,10.29,13.41,0.51,0.73,NORMAL,NORMAL
16:20:55.937,0.0494,79.86,2.07,10.66,12.65,-0.47,-1.36,NORMAL,NORMAL
16:20:56.038,0.5005,81.25,-7.11,11.69,11.85,-0.81,0.02,NORMAL,RED_FLAG_FATIGUE
16:20:56.139,-0.4780,82.55,-0.92,9.94,11.02,-0.91,0.53,NORMAL,NORMAL
16:20:56.239,0.0717,83.75,0.94,10.43,10.17,1.47,0.14,NORMAL,NORMAL
16:20:56.340,1.0737,84.85,-3.63,9.62,9.29,1.09,-0.35,NORMAL,NORMAL
16:20:56.441,-0.3575,85.85,0.40,10.67,8.39,-1.25,-0.92,NORMAL,NORMAL
16:20:56.542,-0.1677,86.75,-1.08,10.50,7.46,-0.24,1.12,NORMAL,NORMAL
16:20:56.642,0.4172,87.54,-1.70,10.10,6.52,1.03,1.68,NORMAL,NORMAL
16:20:56.743,0.0373,88.23,-1.29,9.64,5.55,0.24,1.53,NORMAL,NORMAL
16:20:56.844,-0.5424,88.80,-0.15,10.59,4.58,-0.95,-1.19,NORMAL,NORMAL
16:20:56.945,0.0014,89.27,1.39,8.81,3.59,0.84,1.82,NORMAL,NORMAL
16:20:57.046,0.4295,89.62,0.11,9.00,2.60,-1.82,-0.43,NORMAL,NORMAL
16:20:57.146,-0.0044,45.14,-0.62,10.32,1.60,-0.47,-0.28,NORMAL,NORMAL
16:20:57.247,-0.4106,45.02,-0.95,9.55,0.59,-0.99,0.60,NORMAL,NORMAL
16:20:57.348,-0.0976,45.01,-0.22,10.61,-0.42,-0.50,-0.46,NORMAL,NORMAL
16:20:57.449,0.4052,45.12,-2.54,11.57,-1.43,-1.30,0.75,NORMAL,NORMAL
16:20:57.550,1.2151,45.33,-0.88,10.08,-2.43,-0.38,0.94,NORMAL,NORMAL
16:20:57.651,-0.0720,45.67,2.77,8.88,-3.43,0.29,-1.39,NORMAL,NORMAL
16:20:57.751,-0.5138,46.11,0.61,10.94,-4.41,0.34,-0.45,NORMAL,NORMAL
16:20:57.852,-0.3437,46.66,-0.23,10.17,-5.39,-0.06,-0.59,NORMAL,NORMAL
16:20:57.953,0.1698,47.33,5.72,10.47,-6.35,-1.20,-0.41,NORMAL,RED_FLAG_FATIGUE
16:20:58.053,0.3884,48.10,0.89,10.61,-7.30,0.28,-1.16,NORMAL,NORMAL
16:20:58.154,1.2003,48.99,-0.61,12.41,-8.23,0.04,0.96,NORMAL,NORMAL
16:20:58.255,0.0544,49.97,-1.12,9.85,-9.14,1.97,-0.85,NORMAL,NORMAL
16:20:58.356,-0.1253,51.06,-1.59,9.98,-10.02,-1.81,-0.29,NORMAL,NORMAL
16:20:58.456,-0.4422,52.24,-0.90,8.87,-10.88,-1.67,-0.19,NORMAL,NORMAL
16:20:58.557,-0.4304,53.52,-0.51,7.88,-11.71,1.07,0.38,NORMAL,NORMAL
16:20:58.658,-0.3356,54.90,-1.31,11.08,-12.51,0.17,-1.73,NORMAL,NORMAL
16:20:58.759,-0.1325,56.36,-0.37,9.15,-13.28,0.05,-1.72,NORMAL,NORMAL
16:20:58.860,0.1810,57.91,1.63,11.20,-14.02,1.57,0.94,NORMAL,NORMAL
16:20:58.961,0.3618,59.54,-0.79,8.57,-14.72,0.04,-1.00,NORMAL,NORMAL
16:20:59.061,0.4969,61.25,-0.26,9.96,-15.38,-1.26,-0.66,NORMAL,NORMAL
16:20:59.162,0.4823,71.97,0.93,10.53,-16.01,0.53,-1.47,NORMAL,NORMAL
16:20:59.263,0.9570,70.12,-2.69,9.90,-16.59,0.25,-0.51,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:59.364,1.1835,68.21,1.02,10.10,-17.13,0.02,-0.28,NORMAL,NORMAL
16:20:59.465,0.6244,66.23,2.49,11.26,-17.63,-0.41,0.26,NORMAL,NORMAL
16:20:59.566,0.3462,64.21,0.69,11.19,-18.09,0.42,-0.30,NORMAL,NORMAL
16:20:59.667,0.1407,62.14,-0.67,10.07,-18.49,1.84,1.77,RED_FLAG_ARRHYTHMIA,NORMAL
16:20:59.767,0.2757,60.02,0.64,9.54,-18.85,-0.35,1.72,NORMAL,NORMAL
16:20:59.868,0.1733,57.86,0.03,9.70,-19.17,1.43,0.12,NORMAL,NORMAL
16:20:59.969,0.2895,55.67,-0.51,8.87,-19.43,0.16,-0.08,NORMAL,NORMAL
16:21:00.069,0.3217,53.46,-0.14,10.27,-19.64,-1.16,-0.59,NORMAL,NORMAL
16:21:00.170,0.6683,51.23,-3.55,9.70,-19.81,0.94,-1.12,NORMAL,NORMAL
16:21:00.271,1.1473,48.98,1.49,10.99,-19.92,0.13,0.10,NORMAL,NORMAL
16:21:00.371,0.9187,46.72,-1.76,11.58,-19.99,1.12,-1.51,NORMAL,NORMAL
16:21:00.472,0.5708,44.44,2.38,11.88,-20.00,0.40,-2.86,NORMAL,NORMAL
16:21:00.573,0.3948,42.18,-1.12,10.21,-19.96,1.23,0.65,NORMAL,NORMAL
16:21:00.674,0.3348,39.92,1.60,9.74,-19.87,0.30,-0.64,NORMAL,NORMAL
16:21:00.774,0.2314,37.69,-0.40,9.98,-19.73,1.50,0.61,NORMAL,NORMAL
16:21:00.875,0.0361,35.46,-0.57,10.95,-19.55,-1.04,2.72,NORMAL,NORMAL
16:21:00.975,-0.2141,33.26,1.90,9.56,-19.31,-0.01,0.42,NORMAL,NORMAL
16:21:01.076,-0.4031,31.09,0.79,11.36,-19.02,0.58,0.46,NORMAL,NORMAL
16:21:01.177,-0.4605,106.05,-0.26,8.93,-18.68,0.45,1.23,NORMAL,NORMAL
16:21:01.278,-0.3710,108.16,-2.63,10.23,-18.30,0.64,2.23,NORMAL,NORMAL
16:21:01.380,-0.0752,110.22,4.38,9.20,-17.87,2.62,-0.31,NORMAL,NORMAL
16:21:01.481,0.1847,112.22,3.51,11.40,-17.39,0.05,-0.78,NORMAL,NORMAL
16:21:01.581,1.1711,114.16,-0.87,9.66,-16.87,0.69,0.23,NORMAL,NORMAL
16:21:01.682,0.4348,116.05,-3.79,10.74,-16.31,-0.19,0.33,NORMAL,NORMAL
16:21:01.783,0.1894,117.87,0.76,10.71,-15.70,0.18,-0.39,NORMAL,NORMAL
16:21:01.884,-0.2780,119.61,-1.82,10.37,-15.06,-1.73,0.33,NORMAL,NORMAL
16:21:01.985,-0.4722,121.28,5.85,11.00,-14.38,0.76,-0.64,NORMAL,RED_FLAG_FATIGUE
16:21:02.086,-0.3325,122.87,-0.84,10.36,-13.66,-1.83,0.57,NORMAL,NORMAL
16:21:02.187,0.1209,124.38,0.89,10.18,-12.90,-0.48,-0.36,NORMAL,NORMAL
16:21:02.288,1.1648,125.80,-0.35,11.02,-12.12,0.33,-0.19,NORMAL,NORMAL
16:21:02.389,0.3866,127.13,1.37,10.80,-11.30,1.50,-2.28,NORMAL,NORMAL
16:21:02.490,-0.0059,128.37,1.29,10.46,-10.45,-0.86,-0.59,NORMAL,NORMAL
16:21:02.590,-0.4857,129.50,-0.60,10.98,-9.58,-1.12,1.38,NORMAL,NORMAL
16:21:02.691,-0.3069,130.54,-1.55,8.54,-8.68,0.42,-2.29,NORMAL,NORMAL
16:21:02.792,0.1341,131.47,0.98,8.72,-7.77,-2.97,-1.32,NORMAL,NORMAL
16:21:02.892,0.4954,132.30,-2.38,11.82,-6.83,0.39,0.83,NORMAL,NORMAL
16:21:02.993,0.2816,133.01,-3.54,10.96,-5.88,0.93,0.56,NORMAL,NORMAL
16:21:03.094,-0.3685,133.63,-2.42,10.51,-4.90,0.40,0.05,NORMAL,NORMAL
16:21:03.195,-0.4455,0.87,0.73,11.96,-3.92,1.01,1.77,NORMAL,NORMAL
16:21:03.296,0.1331,0.48,-2.62,8.31,-2.92,0.38,-0.35,NORMAL,NORMAL
16:21:03.397,0.4658,0.21,1.46,9.30,-1.92,1.03,-1.42,NORMAL,NORMAL
16:21:03.497,0.0938,0.05,1.02,11.40,-0.92,0.56,-0.84,NORMAL,NORMAL
16:21:03.598,-0.4935,0.00,0.51,10.49,0.09,-0.44,0.58,NORMAL,NORMAL
16:21:03.699,-0.2049,0.07,-0.29,11.41,1.10,-0.07,0.95,NORMAL,NORMAL
16:21:03.800,0.5422,0.25,2.28,10.26,2.10,0.17,-0.36,NORMAL,NORMAL
16:21:03.900,0.3632,0.54,1.56,10.16,3.10,-2.25,0.37,NORMAL,NORMAL
16:21:04.001,-0.3226,0.95,4.34,11.62,4.09,0.96,1.11,NORMAL,NORMAL
16:21:04.102,-0.5213,1.47,-1.42,10.58,5.07,-0.78,-0.24,NORMAL,NORMAL
16:21:04.203,0.2005,2.10,1.04,8.60,6.04,-1.07,-0.02,NORMAL,NORMAL
16:21:04.304,0.4456,2.84,-0.52,9.69,6.99,0.63,0.92,NORMAL,NORMAL
16:21:04.405,-0.2029,3.69,-2.34,10.30,7.93,0.49,-1.02,NORMAL,NORMAL
16:21:04.506,-0.4701,4.64,0.77,8.40,8.85,-1.14,1.27,NORMAL,NORMAL
16:21:04.607,0.1486,5.70,2.89,11.20,9.74,-2.21,-2.17,NORMAL,NORMAL
